code;description;type;family;a;b
ROSU01;Room Supplement;FRS;Z;False;False
ROUP01;Room Upgrade;FRS;Z;False;False
ROUP02;Room Upgrade;FRS;Z;False;False
SAAD01;Sahour Adult;FRS;Z;False;False
SAAD02;Sahour Adult;FRS;Z;False;False
SAAD03;Sahour Adult;FRS;Z;False;False
SACH01;Sahour Child;FRS;Z;False;False
SACH02;Sahour Child;FRS;Z;False;False
SACH03;Sahour Child;FRS;Z;False;False
SAJE01;Saje Kit;FRS;Z;False;False
SELE01;Swiss Executive Lounge Evening Access;FRS;Z;False;False
SGC01;Summer Gas Card;FRS;Z;False;False
SHOP01;Shopping Voucher;FRS;Z;False;False
SHUTT1;Shuttle Transportation;FRS;Z;False;False
SKATE1;Skate Package;FRS;Z;False;False
SKIA01;Ski Adult;FRS;Z;False;False
SKIA02;Ski Adult;FRS;Z;False;False
SKIA03;Ski Adult;FRS;Z;False;False
SKIA04;Ski Adult;FRS;Z;False;False
SKIA05;Ski Adult;FRS;Z;False;False
SKIC01;Ski Child;FRS;Z;False;False
SKIC02;Ski Child;FRS;Z;False;False
SKIC03;Ski Child;FRS;Z;False;False
SKIC04;Ski Child;FRS;Z;False;False
SKIC05;Ski Child;FRS;Z;False;False
SNKLG1;Snorkeling;FRS;Z;False;False
SNOBAL;Snowball in a Bucket;FRS;Z;False;False
SNOBOX;Snowman in a Box;FRS;Z;False;False
SPA001;Spa;FRS;Z;False;False
SPA002;Spa;FRS;Z;False;False
SPA003;Spa;FRS;Z;False;False
SPA004;Spa;FRS;Z;False;False
SPA005;Spa;FRS;Z;False;False
SPA006;Spa;FRS;Z;False;False
SPA007;Spa;FRS;Z;False;False
SPA008;Spa;FRS;Z;False;False
SPA009;Spa;FRS;Z;False;False
SPA010;Spa;FRS;Z;False;False
SPA011;Spa;FRS;Z;False;False
SPA012;Spa;FRS;Z;False;False
SPA013;Spa;FRS;Z;False;False
SPA014;Spa;FRS;Z;False;False
SPA015;Spa;FRS;Z;False;False
SPA016;Spa;FRS;Z;False;False
SPA017;Spa;FRS;Z;False;False
SPA018;Spa;FRS;Z;False;False
SPA019;Spa;FRS;Z;False;False
SPA020;Spa;FRS;Z;False;False
STRAW1;Strawberries;FRS;Z;False;False
SUPPL;Supplement;FRS;Z;False;False
SUPPL1;Supplement;FRS;Z;False;False
SUUP;Suite Upgrade;FRS;Z;False;False
SVCHG1;SVCHG;FRS;Z;False;False
SVCHG2;SVCHG;FRS;Z;False;False
SVCHG3;SVCHG;FRS;Z;False;False
SVCHG4;Service Charge;FRS;Z;False;False
SVCHG5;Service Charge;FRS;Z;False;False
SVCHG6;Service Charge;FRS;Z;False;False
SVCHG7;Service Charge;FRS;Z;False;False
TAELB1;Take the Elevator Breakfast;FRS;Z;False;False
TAELG1;Take the Elevator Gratuities;FRS;Z;False;False
TASA1;Tasa Catalunya;FRS;Z;False;False
TAX;Taxe\/​Fee;FRS;Z;False;False
TAX1;Tax\/​Fee;FRS;Z;False;False
TAX10;Tax\/​Fee;FRS;Z;False;False
TAX11;Tax\/​Fee;FRS;Z;False;False
TAX12;Tax\/​Fee;FRS;Z;False;False
TAX13;Tax\/​Fee;FRS;Z;False;False
TAX14;Tax\/​Fee;FRS;Z;False;False
TAX15;Tax\/​Fee;FRS;Z;False;False
TAX16;Tax\/​Fee;FRS;Z;False;False
TAX17;Tax\/​Fee;FRS;Z;False;False
TAX18;Tax\/​Fee;FRS;Z;False;False
TAX19;Tax\/​Fee;FRS;Z;False;False
TAX2;Tax\/​Fee;FRS;Z;False;False
TAX20;Tax\/​Fee;FRS;Z;False;False
TAX21;Tax\/​Fee;FRS;Z;False;False
TAX22;Tax\/​Fee;FRS;Z;False;False
TAX23;Tax\/​Fee;FRS;Z;False;False
TAX24;Tax\/​Fee;FRS;Z;False;False
TAX25;Tax\/​Fee;FRS;Z;False;False
TAX26;Tax\/​Fee;FRS;Z;False;False
TAX27;Tax\/​Fee;FRS;Z;False;False
TAX28;Tax\/​Fee;FRS;Z;False;False
TAX29;Tax\/​Fee;FRS;Z;False;False
TAX3;Tax\/​Fee;FRS;Z;False;False
TAX30;Tax\/​Fee;FRS;Z;False;False
TAX31;Tax\/​Fee;FRS;Z;False;False
TAX32;Tax\/​Fee;FRS;Z;False;False
TAX33;Tax\/​Fee;FRS;Z;False;False
TAX34;Tax\/​Fee;FRS;Z;False;False
TAX35;Tax\/​Fee;FRS;Z;False;False
TAX4;Tax\/​Fee;FRS;Z;False;False
TAX5;Tax\/​Fee;FRS;Z;False;False
TAX6;Tax\/​Fee;FRS;Z;False;False
TAX7;Tax\/​Fee;FRS;Z;False;False
TAX8;Tax\/​Fee;FRS;Z;False;False
TAX9;Tax\/​Fee;FRS;Z;False;False
TCKT01;Tickets;FRS;Z;False;False
TCKT02;Ticket;FRS;Z;False;False
TEA01;Tea;FRS;Z;False;False
THANK1;Thanksgiving Dinner;FRS;Z;False;False
THBRA1;Thanksgiving Brunch Adult;FRS;Z;False;False
THBRC1;Thanksgiving Brunch Child;FRS;Z;False;False
TOUR1;Tour;FRS;Z;False;False
TRAN01;Transfer;FRS;Z;False;False
TRAN02;Transfer;FRS;Z;False;False
TRAN03;Transfer;FRS;Z;False;False
TRAN04;Transfer;FRS;Z;False;False
TRAN05;Transfer;FRS;Z;False;False
TRANC1;Transfer Child;FRS;Z;False;False
TRANS1;Transportation;FRS;Z;False;False
TRANS2;Transportation;FRS;Z;False;False
TRANSP;Transportation;FRS;Z;False;False
TRHO01;Trees of Hope Donation;FRS;Z;False;False
TRHO02;Tree of Hope Donation;FRS;Z;False;False
TRUFF1;Truffles;FRS;Z;False;False
TULIP1;Tulips;FRS;Z;False;False
TZP01;Travelzoo Picnic for 2 Inclusion;FRS;Z;False;False
UNKC01;Unknown Package - Child;FRS;Z;False;False
UNKC02;Unknown Package - Child;FRS;Z;False;False
UNKC03;Unknown Package - Child;FRS;Z;False;False
UNKC04;Unknown Package - Child;FRS;Z;False;False
UNKC05;Unknown Package - Child;FRS;Z;False;False
UNKN01;Unknown Package;FRS;Z;False;False
UNKN02;Unknown Package;FRS;Z;False;False
UNKN03;Unknown Package;FRS;Z;False;False
UNKN04;Unknown Package;FRS;Z;False;False
UNKN05;Unknown Package;FRS;Z;False;False
UNKN06;Unknown Package;FRS;Z;False;False
UNKN07;Unknown Package;FRS;Z;False;False
UNKN08;Unknown Package;FRS;Z;False;False
UNKN09;Unknown Package;FRS;Z;False;False
UNKN10;Unknown Package;FRS;Z;False;False
UNKN11;Unknown Package;FRS;Z;False;False
UNKN12;UNKNOWN PACKAGE;FRS;Z;False;False
UNKN13;Unknown Package;FRS;Z;False;False
UNKN14;Unknown Package;FRS;Z;False;False
UNKN15;Unknown Package;FRS;Z;False;False
UNKN16;Unknown Package;FRS;Z;False;False
UNKN17;Unknown Package;FRS;Z;False;False
UNKN18;Unknown Package;FRS;Z;False;False
UPSEL1;Room Upsell;FRS;Z;False;False
UPSELL;Room Upsell;FRS;Z;False;False
VALBB;Consortia ONLY Free Breakfast;FRS;Z;False;False
VALET1;Valet Parking;FRS;Z;False;False
VALET2;Valet Parking;FRS;Z;False;False
VALET3;Valet Parking;FRS;Z;False;False
VALET4;Valet Parking;FRS;Z;False;False
VDDIA1;Valentines Day Dinner;FRS;Z;False;False
VDDIW1;Valentines Day Dinner with Wine;FRS;Z;False;False
VDDIW2;Valentines Day Dinner with Wine;FRS;Z;False;False
VDDIW3;Valentines Day Dinner with Wine;FRS;Z;False;False
VOUCH1;Voucher;FRS;Z;False;False
VOUCHE;Voucher;FRS;Z;False;False
WAFR01;Water and Fruit;FRS;Z;False;False
WATER1;Mineral Water;FRS;Z;False;False
WEAM01;Welcome Amenity;FRS;Z;False;False
WEAM02;Welcome Amenity;FRS;Z;False;False
WEAM03;Welcome Amenity;FRS;Z;False;False
WEAM04;Welcome Amenity;FRS;Z;False;False
WEAM05;Welcome Amenity;FRS;Z;False;False
WEAM06;Welcome Amenities;FRS;Z;False;False
WEDA01;Wedding Allowance;FRS;Z;False;False
WEDA02;Wedding Allowance;FRS;Z;False;False
WEDA03;Wedding Allowance;FRS;Z;False;False
WEDA04;Wedding Allowance;FRS;Z;False;False
WEDFP1;Wedding FP;FRS;Z;False;False
WEDFP2;Wedding FP;FRS;Z;False;False
WEDFP3;Wedding FP;FRS;Z;False;False
WEDFP4;Wedding FP;FRS;Z;False;False
WEDFP5;Wedding FP;FRS;Z;False;False
WEDFP6;Wedding FP;FRS;Z;False;False
WEDFP7;Wedding FP;FRS;Z;False;False
WEDM01;Wedding Morning;FRS;Z;False;False
WELNS1;Wellness Package;FRS;Z;False;False
WELNS2;Wellness Package;FRS;Z;False;False
WELNS3;Wellness Package;FRS;Z;False;False
WELNS4;Wellness Package;FRS;Z;False;False
WELNS5;Wellness Package;FRS;Z;False;False
WELNS6;Wellness Package;FRS;Z;False;False
WELNS7;Wellness Package;FRS;Z;False;False
WELNS8;Wellness Package;FRS;Z;False;False
WELNS9;Wellness Package;FRS;Z;False;False
WINBR1;Winter Break;FRS;Z;False;False
WINE;Wine;FRS;Z;False;False
WINE1;Wine;FRS;Z;False;False
WINE2;Wine;FRS;Z;False;False
WINFUN;Winter Fun;FRS;Z;False;False
WITRA1;Winter Transport;FRS;Z;False;False
WITRA2;Winter transport 2;FRS;Z;False;False
WITRA3;Winter transport 3;FRS;Z;False;False
WITRA4;Winter transport 4;FRS;Z;False;False
WITRA5;CIN Edmonton Bus Wknd 2;FRS;Z;False;False
WLNS10;Wellness Package;FRS;Z;False;False
WLNS11;Wellness Package;FRS;Z;False;False
WLNS12;Wellness Package;FRS;Z;False;False
XMAS01;XMAS;FRS;Z;False;False
XMAS02;XMAS;FRS;Z;False;False
XMAS03;XMAS;FRS;Z;False;False
XMAS04;Xmas;FRS;Z;False;False
XMAS05;Xmas;FRS;Z;False;False
YOGAA1;Yoga - Adult;FRS;Z;False;False
YOGAA2;Yoga - Adult;FRS;Z;False;False
YOGAA3;Yoga - Adult;FRS;Z;False;False
YOGAA4;Yoga - Adult;FRS;Z;False;False
YOGAC1;Yoga - Child;FRS;Z;False;False
YOGAC2;Yoga - Child 2;FRS;Z;False;False
YOGAC3;Yoga - Child 3;FRS;Z;False;False
DWDIS1;Design section description 1;GENROO;Z;False;False
DWDIS2;Design section description 2;GENROO;Z;False;False
DWDIS3;Design section description 3;GENROO;Z;False;False
DWDIS4;Design section description 4;GENROO;Z;False;False
DWFAM;Web family description;GENROO;Z;False;False
DWFIT;Web Fitness description;GENROO;Z;False;False
DWFSH1;Web factsheet description 1;GENROO;Z;False;False
DWFSH2;Web factsheet description 2;GENROO;Z;False;False
DWFSH3;Web factsheet description 3;GENROO;Z;False;False
DWGHP1;Web homepage description 1;GENROO;Z;False;False
DWGHP2;Web homepage description 2;GENROO;Z;False;False
DWGOLF;Web golf description;GENROO;Z;False;False
DWHGH1;General text section description 1;GENROO;Z;False;False
DWHGH2;General text section description 2;GENROO;Z;False;False
DWHGH3;General text section description 3;GENROO;Z;False;False
DWHGH4;General text section description 4;GENROO;Z;False;False
DWHIS1;Web History description1;GENROO;Z;False;False
DWHIS2;Web History description 2;GENROO;Z;False;False
DWINFO;Web Flash information;GENROO;Z;False;False
DWINS1;Inspiration section description 1;GENROO;Z;False;False
DWINS2;Inspiration section description 2;GENROO;Z;False;False
DWINS3;Inspiration section description 3;GENROO;Z;False;False
DWINS4;Inspiration section description 4;GENROO;Z;False;False
DWINT;Web Introduction hotel message;GENROO;Z;False;False
DWITI;Web maporama2;GENROO;Z;False;False
DWMES1;Web generic hotel message 1;GENROO;Z;False;False
DWMES2;Web generic hotel message 2;GENROO;Z;False;False
DWMES3;Web generic hotel message 3;GENROO;Z;False;False
DWMESH;Web Hotelier Message AH.com;GENROO;Z;False;False
DWMESS;Web description  hotel message;GENROO;Z;False;False
DWMMO1;Web Memorable Moment message 1;GENROO;Z;False;False
DWMMO2;Web Memorable Moment message 2;GENROO;Z;False;False
DWMMO3;Web Memorable Moment message 3;GENROO;Z;False;False
DWMMOM;Web Memorable Moment;GENROO;Z;False;False
DWPL21;Description Planet 21;GENROO;H;False;False
DWPRE1;Web presentation hotel 1;GENROO;Z;False;False
DWPRE2;Web presentation hotel 2;GENROO;Z;False;False
DWPRE3;Web presentation hotel 3;GENROO;Z;False;False
DWPROM;Web promotions description;GENROO;Z;False;False
DWPROX;Web nearby activities description;GENROO;Z;False;False
DWREST;Web restaurant and bar description;GENROO;Z;False;False
DWROBD;Web room description for Brands;GENROO;Z;False;False
DWROO2;Web enhanced description 2;GENROO;Z;False;False
DWROOM;Web enhanced room description;GENROO;R;False;False
DWSEO1;Descriptif web SEO1;GENROO;Z;False;False
DWSEO2;Descriptif web SEO2;GENROO;Z;False;False
DWSER;Web services hotel description;GENROO;Z;False;False
DWSUV;Suites & Villas description;GENROO;Z;False;False
DWTITR;General heading;GENROO;Z;False;False
DWUSPW;Web USP Internet description;GENROO;Z;False;False
DWWIFI;Web Internet description;GENROO;Z;False;False
EBROCH;WEB E BROCHURE;GENROO;H;False;False
ELEV;Elevator to all floors;GENROO;H;False;False
EXEFL1;Executive floor optional description;GENROO;Z;False;False
EXEFLO;Executive Floor;GENROO;Z;False;False
EXEROO;Executive Room;GENROO;Z;False;False
EXTCNT;External content;GENROO;Z;False;False
EXTVID;External video;GENROO;Z;False;False
FAMRNB;Total number of family rooms;GENROO;H;False;False
FAMROO;Family room;GENROO;Z;False;False
HDRNMB;Reduced mobility rooms;GENROO;Z;False;False
HICHLD;Highlight Children Policy;GENROO;Z;False;False
IBIROO;Sweet room;GENROO;H;False;False
INDSEO;Index SEO for FH AH;GENROO;Z;False;False
LEGROO;Legend - Rooms;GENROO;Z;False;False
LEGSVA;Legend - Suites, Villas,\u00A0 Aparts;GENROO;Z;False;False
LINKD;Link to sub domains of AH;GENROO;Z;False;False
LUXROO;Luxury Room;GENROO;Z;False;False
LXCLUB;Luxury Room Club Sofitel;GENROO;Z;False;False
MATRIX;Meeting Matrix;GENROO;Z;False;False
MEEINS;Inspired Meeting;GENROO;Z;False;False
NOSMOK;100% non-smoking hotel;GENROO;H;False;False
NOVBAL;Concept In balance by Novotel;GENROO;H;False;False
NOVBED;Live N Dream;GENROO;R;False;False
NOVFML;Concept Family at novotel;GENROO;H;False;False
NOVGOU;Concept GOURMETBAR;GENROO;H;False;False
NSRNMB;Non-smoking rooms;GENROO;H;False;False
NSUROO;Nouvelle suite NOVOTEL;GENROO;Z;False;False
OPASE1;All for one offer;GENROO;Z;False;False
OPASEB;BB WIFI offer;GENROO;Z;False;False
OPASEE;Early booking offer;GENROO;Z;False;False
OPASEF;Family pack;GENROO;Z;False;False
OPASEH;Stopover offer;GENROO;Z;False;False
OPASEL;Last minute offer;GENROO;Z;False;False
OPEARL;early-breaks;GENROO;Z;False;False
OPGNRB;Business @ Sofitel;GENROO;Z;False;False
OPGNRC;Magnifique Romance;GENROO;Z;False;False
OPGNRE;hotel-early-breaks;GENROO;Z;False;False
OPGNRF;golf-hotel;GENROO;Z;False;False
OPGNRH;Magnifique Suite;GENROO;Z;False;False
OPGNRR;Air of Romance;GENROO;Z;False;False
OPGNRS;Magnifique Family;GENROO;Z;False;False
OPGNRV;Magnifique Women;GENROO;Z;False;False
OPGNRW;Magnifique Breakfast;GENROO;Z;False;False
OPGNRY;luxury-hotel-stay;GENROO;Z;False;False
OPPULE;Hotel-early-breaks Pullman;GENROO;Z;False;False
OPPULW;Weekend Pullman;GENROO;Z;False;False
OPSOFE;hotel-early-breaks;GENROO;H;False;False
OPSOFR;romantic-getaway;GENROO;H;False;False
OPSOFW;weekend;GENROO;H;False;False
OTHROO;Other Room;GENROO;Z;False;False
PAPERQ;Stationery;GENROO;H;False;False
PRIROO;Privil\u00E8ge rooms;GENROO;Z;False;False
PWADG1;Promotion Adagio 1;GENROO;Z;False;False
PWALL1;Supersale APAC;GENROO;Z;False;False
PWALL2;Supersale EUROPE;GENROO;Z;False;False
PWALL3;Supersale;GENROO;Z;False;False
PWALL4;AClub not accepted;GENROO;Z;False;False
PWASE1;Offre BB & WIFI;GENROO;Z;False;False
PWASE2;Offre tactique 1;GENROO;Z;False;False
PWASE3;Offre tactique 2;GENROO;Z;False;False
PWASE4;Promotion All Seasons 4;GENROO;Z;False;False
PWASE5;Promotion All Seasons 5;GENROO;Z;False;False
PWASE6;Promotion All Seasons 6;GENROO;Z;False;False
PWETP1;Promotion Etap Hotel 1;GENROO;Z;False;False
PWETP2;Promotion Etap Hotel 2;GENROO;Z;False;False
PWETP3;Promotion Etap Hotel 3;GENROO;Z;False;False
PWETP4;Promotion EtapHotel 4;GENROO;Z;False;False
PWFOR1;Promotion Formule1 1;GENROO;Z;False;False
PWFOR2;Promotion Formule1 2;GENROO;Z;False;False
PWFOR3;Promotion Formule1 3;GENROO;Z;False;False
PWHLB1;Promotion Lucien Barri\u00E8re 1;GENROO;Z;False;False
PWIBI1;Ibis Spring Cocktail  promo;GENROO;Z;False;False
PWIBI2;Ibis Discount promo;GENROO;Z;False;False
PWIBI3;Ibis UK Discount promo;GENROO;Z;False;False
PWMER1;Picto Promo Mercure;GENROO;Z;False;False
PWMER2;Gateway Mercure;GENROO;Z;False;False
PWMER4;Picto promo web Mercure UK;GENROO;Z;False;False
PWMER5;Promotion Mercure 5;GENROO;Z;False;False
PWMER6;Promotion Mercure 6;GENROO;Z;False;False
PWMER7;Promotion Mercure 7;GENROO;Z;False;False
PWMER8;Promotion Mercure 8;GENROO;Z;False;False
PWMER9;Promotion Mercure 9;GENROO;Z;False;False
PWMGA1;Promotion MGallery 1;GENROO;Z;False;False
PWMGA2;Promotion MGallery 2;GENROO;Z;False;False
PWMGA3;3FOR2;GENROO;Z;False;False
PWMGA4;Promotion MGallery 4;GENROO;Z;False;False
PWMGA5;Promotion MGallery 5;GENROO;Z;False;False
PWMGA6;Promotion MGallery 6;GENROO;Z;False;False
PWNOV1;Promotion Novotel 1;GENROO;Z;False;False
PWNOV2;Promotion Novotel 2;GENROO;Z;False;False
PWNOV3;Promotion Novotel 3;GENROO;Z;False;False
PWORB1;Promotion Orbis 1;GENROO;Z;False;False
PWPUL1;Promotion Pullman 1;GENROO;Z;False;False
PWPUL2;Promotion Pullman 2;GENROO;Z;False;False
PWPUL3;Promotion Pullman 3;GENROO;Z;False;False
PWPUL4;Promotion Pullman 4;GENROO;Z;False;False
PWSOF1;Sofitel Promotion 1;GENROO;Z;False;False
PWSOF2;Promotion Sofitel 2;GENROO;Z;False;False
PWSOF3;Promotion Sofitel 3;GENROO;Z;False;False
PWSUI1;Suite Deals;GENROO;Z;False;False
PWSUI2;Suite box;GENROO;Z;False;False
PWSUI3;Promotion Suitehotel 3;GENROO;Z;False;False
PWVIL1;Promotion Village H\u00F4tel 1;GENROO;Z;False;False
RENOV;Renovation information;GENROO;Z;False;False
RESID;Residences;GENROO;Z;False;False
ROH03;2003 Room;GENROO;H;False;False
ROHNW3;New 2003 Room France;GENROO;H;False;False
SIMPER;Imperial Suite;GENROO;Z;False;False
SMOKRO;Smoking room;GENROO;Z;False;False
SOFSCL;Suite Club Sofitel;GENROO;Z;False;False
SOPERA;Opera Suite;GENROO;Z;False;False
SOROO;SO - Rooms;GENROO;Z;False;False
SOSVA;SO - Suites, Villas, Apartments;GENROO;Z;False;False
SPCLUB;Superior Room Club Sofitel;GENROO;Z;False;False
SPECIF;Villas & Bungalows;GENROO;Z;False;False
SPREST;Prestige Suite;GENROO;Z;False;False
STDROO;Standard Room;GENROO;Z;False;False
SUIAP;Signature Suite & Apartments;GENROO;Z;False;False
SUIBOX;Suite Box;GENROO;Z;False;False
SUIROO;Suite;GENROO;Z;False;False
SUISOF;Junior Suite;GENROO;Z;False;False
SUITNB;Total number of suites;GENROO;H;False;False
SUPROO;Superior Room;GENROO;Z;False;False
TRIPAD;Tripadvisor;GENROO;Z;False;False
VILLAS;Villas;GENROO;Z;False;False
WCOMER;Welcomer;GENROO;H;False;False
WLTRAY;Welcome tray;GENROO;H;False;False
STAFAE;Staff trained defibril. (AED;;;;
STAFC1;Staff trained in cardio. (CPR;;;;
STAFC2;Staff Red Cross Certified in CPR;SECURI;C;False;False
STAFFA;Staff trained in first aid;SECURI;C;False;False
VIDEO;Video surveillance in hallways;SECURI;C;False;False
VSEDH;Exterior video suveillance;SECURI;H;False;False
YOUR2B;Yours for 2 Balcony;ROOMJO;A;True;False
YOUR3B;Yours for 3 Bed;ROOMJO;A;True;False
YOUR4B;Yours for 4 Bed;ROOMJO;A;True;False
YOUR5B;Yours for 5 Bed;ROOMJO;A;True;False
YOUR6B;Yours for 6 beds;ROOMJO;A;True;False
YOURS2;Yours for 2;ROOMJO;A;True;False
YOURS3;Yours for 3;ROOMJO;A;True;False
YOURS4;Yours for 4;ROOMJO;A;True;False
YOURS5;Yours for 5;ROOMJO;A;True;False
YOURS6;Yours for 6;ROOMJO;A;True;False
YOURST;TWIN ENSUITE;ROOMJO;A;True;False
YOURTH;Twin ensuite terrace accessible;ROOMJO;A;True;False
YTT;Twin ensuite terrace;ROOMJO;A;True;False
MLUNC1;Lunch;RESTAU;H;False;False
MLUNC2;Lunch;RESTAU;H;False;False
MLUNCH;Lunch;RESTAU;H;False;False
MNYEA1;New Year\s Eve dinner;RESTAU;H;False;False
MNYEA2;New Year\s Eve dinner;RESTAU;H;False;False
MNYEAR;New Year\s Eve dinner;RESTAU;H;False;False
NBLEI;Non-Alcoholic Bevrage;RESTAU;H;False;False
OPKIT;Open kitchen;RESTAU;H;False;False
PACKA1;All inclusive Package;RESTAU;H;False;False
PACKA2;All inclusive Package;RESTAU;H;False;False
PACKF1;Full Board Package;RESTAU;H;False;False
PACKF2;Full Board Package;RESTAU;H;False;False
PACKFB;Full Board Package;RESTAU;H;False;False
PACKH1;Half Board Package;RESTAU;H;False;False
PACKH2;Half Board Package;RESTAU;H;False;False
PACKHB;Half Board Package;RESTAU;H;False;False
PDJGM;Good Morning breakfast;RESTAU;Z;False;False
PLUNCH;Power Lunch;RESTAU;H;False;False
PWMER3;POPUP Pdj Mercure;RESTAU;Z;False;False
REPTER;Meals on the terrace;RESTAU;Z;False;False
SNACKS;Snacks;RESTAU;Z;False;False
SNAK24;Beverages and snacks all day;RESTAU;H;False;False
SPCBCA;Low calorie full board surcharge;RESTAU;Z;False;False
SPCNL;Light meals full board surcharge;RESTAU;Z;False;False
SUPBB;Breakfast supplement;RESTAU;S;False;False
SUPBBA;BB suppl. for companion not undergoing t;RESTAU;S;False;False
SUPBBT;BB suppl. for Intense Treatment companio;RESTAU;S;False;False
SUPDBC;Low calorie half board surcharge;RESTAU;S;False;False
SUPDN;Christmas Eve dinner surcharge;RESTAU;S;False;False
SUPDNO;Supplement for New Year\s Day lunch;RESTAU;S;False;False
SUPDPA;HB suppl. for companion not undergoing t;RESTAU;S;False;False
SUPDPC;HB suppl. for Discovery treatment compan;RESTAU;S;False;False
SUPDPD;HB suppl. for Intense Treatment companio;RESTAU;S;False;False
SUPDPE;Half board surcharge;RESTAU;S;False;False
SUPDRA;BB suppl. for Christmas Eve dinner;RESTAU;S;False;False
SUPDRE;HB suppl. for Christmas Eve dinner;RESTAU;S;False;False
SUPDSS;New Year\s Eve dinner surcharge;RESTAU;S;False;False
SUPPCA;Supp PC diet. accomp. non cur.;RESTAU;S;False;False
SUPPDN;Christmas lunch surcharge;RESTAU;S;False;False
SUPRRA;BB suppl. for New Year\s Eve dinner;RESTAU;S;False;False
SUPRSS;HB suppl. for New Year\s Eve dinner;RESTAU;S;False;False
TMEALD;3-course dinner;RESTAU;Z;False;False
TMEALL;3-course lunch;RESTAU;Z;False;False
VINOT;Vinoteca;RESTAU;H;False;False
VISABB;ALL VISA Complimentary Breakfast;RESTAU;H;False;False
WDRINK;Welcome drink upon arrival;RESTAU;H;False;False
WineBT;Wine by bottle available for order;RESTAU;H;False;False
WineMK;Wine tasting with wine maker;RESTAU;H;False;False
WineSM;Wine tasting with house sommerlier;RESTAU;H;False;False
QECMY6;1 Qn bed Std MY6;MYROOM;A;True;False
QSBMY1;1 Qn bed + Sofa Sup MY1;MYROOM;A;True;False
QSBMY2;1 Qn bed + Sofa Sup MY2;MYROOM;A;True;False
QSBMY3;1 Qn bed + Sofa Sup MY3;MYROOM;A;True;False
QSBMY4;1 Qn bed + Sofa Sup MY4;MYROOM;A;True;False
QSBMY5;1 Qn bed + Sofa Sup MY5;MYROOM;A;True;False
QSBMY6;1 Qn bed + Sofa Sup MY6;MYROOM;A;True;False
SDAMY1;Suite 1 Db bed Exec MY1;MYROOM;A;True;False
SDAMY2;Suite 1 Db bed Exec MY2;MYROOM;A;True;False
SDAMY3;Suite 1 Db bed Exec MY3;MYROOM;A;True;False
SDAMY4;Suite 1 Db bed Exec MY4;MYROOM;A;True;False
SDAMY5;Suite 1 Db bed Exec MY5;MYROOM;A;True;False
SDAMY6;Suite 1 Db bed Exec MY6;MYROOM;A;True;False
SKBMY1;Suite 1 Kg bed Dlx MY1;MYROOM;A;True;False
SKBMY2;Suite 1 Kg bed Dlx MY2;MYROOM;A;True;False
SKBMY3;Suite 1 Kg bed Dlx MY3;MYROOM;A;True;False
SKBMY4;Suite 1 Kg bed Dlx MY4;MYROOM;A;True;False
SKBMY5;Suite 1 Kg bed Dlx MY;MYROOM;A;True;False
SKBMY6;Suite 1 Kg bed Dlx MY6;MYROOM;A;True;False
TWCMY1;2 Sg beds Std MY1;MYROOM;A;True;False
TWCMY2;2 Sg beds Std MY2;MYROOM;A;True;False
TWCMY3;2 Sg beds Std MY3;MYROOM;A;True;False
TWCMY4;2 Sg beds Std MY4;MYROOM;A;True;False
TWCMY5;2 Sg beds Std MY5;MYROOM;A;True;False
TWCMY6;2 Sg beds Std MY6;MYROOM;A;True;False
KGBBCH;Fairmont Room with 1 King Bed;ROOMRM;A;True;False
KGBBH;Fairmont Room with 1 King Bed;ROOMRM;A;True;False
KGBBH2;FAIRMONT 1 KING;ROOMRM;A;True;False
KGBCH1;Fairmont Room with 1 King Bed;ROOMRM;A;True;False
KGBCIH;1 Kg bed Sup City S H;ROOMRM;A;True;False
KGBH;1 Kg bed Sup H;ROOMRM;A;True;False
KGBH1;1 Kg bed Sup H;ROOMRM;A;True;False
KGBH2;Deluxe King Hearing Impaired;ROOMRM;A;True;False
KGBHZ;1 Kg bed Sup H NS;ROOMRM;A;True;False
KGBOVH;1 Kg bed Sup Oce Accessible;ROOMRM;A;True;False
KGBPTH;Pool Villa Rm Terrace 1K ADA Shw;ROOMRM;A;True;False
KGBTH1;Pool Villa Rm Terrace 1K ADA Tub;ROOMRM;A;True;False
KGBZH;Century Plaza 1 Kg Roll-in Shwr;ROOMRM;A;True;False
KGBZH2;Century Plaza 1 Kg Visual Alarm;ROOMRM;A;True;False
KGCH;1 Kg bed Std H;ROOMRM;A;True;False
KGCH1;1 Kg bed Std H;ROOMRM;A;True;False
KGCH2;Premium 1 King Accessible Shower;ROOMRM;A;True;False
KGCHV;1 Kg bed Std Harbour V;ROOMRM;A;True;False
KGCZH;1 Kg bed Std NS;ROOMRM;A;True;False
KGDH;Classic 1 King Accessible Tub;ROOMRM;A;True;False
KGDH1;Classic 1 King Patio Accessible Tub;ROOMRM;A;True;False
KGDH2;1 Kg bed Clc Hearing impaired;ROOMRM;A;True;False
KGEH;1 Kg bed Exec;ROOMRM;A;True;False
KGEH1;Executive Room with 1 King Bed;ROOMRM;A;True;False
